Candidate,Party,Criminal Cases,Education,Age,Constituency,Total Assets,Liabilities
Rameshwar Prasad,CPI(ML)L, 6 ,8th Pass,67,Pataliputra + Bihar,2386000,0
Ranjan Prasad Yadav,JD(U),0,Doctorate,69,Pataliputra + Bihar,55327154,1766678
Shatrudhan Shah,Bharatiya Ekta Dal,0,10th Pass,46,Pataliputra + Bihar,2030000,50000
Sunil Kumar,Samajwadi Janata Party (Rashtriya),0,12th Pass,41,Pataliputra + Bihar,800000,150000
Sunil Kumar Singh,IND,0,Post Graduate,45,Pataliputra + Bihar,123369500,61000
Rattan Lal Kataria   Winner ,BJP,0,Post Graduate,62,Ambala + Haryana,42150634,843229
Arun Kumar,CPI,0,Graduate Professional,42,Ambala + Haryana,450000,0
Bhupinder Kumar,IND,0,10th Pass,47,Ambala + Haryana,120000,0
Bhura Ram,IND,0,Not Given,66,Ambala + Haryana,26119165,0
Gurnam Singh,IND,0,Not Given,55,Ambala + Haryana,50000,0
Ishwar Singh,IND,0,5th Pass,44,Ambala + Haryana,6084400,37741
Kapoor Singh,BSP,0,Doctorate,54,Ambala + Haryana,32373100,3483000
Kusum Sherwal,INLD,0,Doctorate,43,Ambala + Haryana,21378240,696974
Phool Chand,IND,0,8th Pass,57,Ambala + Haryana,3750000,0
Raj Kumar,INC,0,10th Pass,57,Ambala + Haryana,36214599,5883900
Rajender Kumar,Bhartiya Shakti Chetna Party,0,10th Pass,44,Ambala + Haryana,4150500,0
Ram Jawari,Rashtriya Karmyog Party,0,Graduate,49,Ambala + Haryana,245500,0
Ramesh Chand,IND,0,10th Pass,49,Ambala + Haryana,1110000,0
Surinder Pal Singh,AAP,0,Post Graduate,53,Ambala + Haryana,15369639,2104283
Rajkumar Saini   Winner ,BJP,0,Graduate,60,Kurukshetra + Haryana,132880476,23262108
Anil,IND,0,5th Pass,32,Kurukshetra + Haryana,18036000,0
Ashwani Malhotra,AITC,0,10th Pass,49,Kurukshetra + Haryana,1284743,0
Balbir Singh Saini,INLD,0,Graduate,65,Kurukshetra + Haryana,42261869,4284205
Balwinder Kaur,AAP,0,10th Pass,51,Kurukshetra + Haryana,17852106,1196325
Chattar Singh,BSP,0,Graduate Professional,62,Kurukshetra + Haryana,72970569,3500000
Chuni Manoj Kumar,IND,0,5th Pass,32,Kurukshetra + Haryana,1593000,0
Davinder Kumar,IND, 2 ,12th Pass,33,Kurukshetra + Haryana,2275000,250000
Dharampal Dhiman,IND,0,10th Pass,63,Kurukshetra + Haryana,765000,0
Gurmeet Singh,Lok Dal,0,Graduate,47,Kurukshetra + Haryana,3125677,69000
Jasvinder,IND,0,5th Pass,38,Kurukshetra + Haryana,1730088,0
Kanta,Indian Bahujan Sandesh Party (Kanshiram), 1 ,10th Pass,43,Kurukshetra + Haryana,34224262,26405000
Kiran Pal,Bharatiya Inqalab Party,0,12th Pass,40,Kurukshetra + Haryana,18260000,0
Kuldeep Singh,RPI,0,10th Pass,44,Kurukshetra + Haryana,53708428,0
Naveen Jindal,INC, 2 ,Post Graduate,44,Kurukshetra + Haryana,3083154000,49114000
Onkar Singh,National Janhit Congress (AB),0,Literate,45,Kurukshetra + Haryana,13440157,673667
Raj Kumar Saini,IND,0,5th Pass,37,Kurukshetra + Haryana,562200,24000
Ram Kishan,Lok Parivartan Party(DC),0,10th Pass,49,Kurukshetra + Haryana,1785984,0
Rameshwar Kumar,Bhartiya Shakti Chetna Party,0,10th Pass,66,Kurukshetra + Haryana,7416637,0
Ranbir Singh Sharma,IND,0,Graduate Professional,58,Kurukshetra + Haryana,14604045,300000
Satish Kumar Singal,IND,0,Post Graduate,54,Kurukshetra + Haryana,8105000,0
Vishnu Bhagwan,IND, 1 ,Graduate Professional,66,Kurukshetra + Haryana,1946070,379840
Charanjeet Singh   Winner ,INLD,0,10th Pass,43,Sirsa + Haryana,8146887,3260000
Ashok Tanwar,INC, 1 ,Doctorate,38,Sirsa + Haryana,72777188,11222039
Balwant Singh,Bharatiya Sant Mat Party,0,10th Pass,45,Sirsa + Haryana,1053000,0
Comrade Ram Kumar,CPI(M),0,12th Pass,46,Sirsa + Haryana,877705,0
Dr. Sushil Indora,HJC(BL),0,Graduate Professional,54,Sirsa + Haryana,31066422,28522
Fakir Chand,IND,0,8th Pass,55,Sirsa + Haryana,438500,0
Hansraj Hansa,Jan Morcha,0,12th Pass,42,Sirsa + Haryana,77000,0
Jagdish,IND,0,Graduate,39,Sirsa + Haryana,759500,0
Jaipal Bhatti,IND,0,5th Pass,44,Sirsa + Haryana,2300000,0
Mange Ram,BSP,0,Graduate,73,Sirsa + Haryana,6507759,0
Manjeet Singh,IND,0,5th Pass,33,Sirsa + Haryana,710000,0
Mewa Singh,IND,0,5th Pass,43,Sirsa + Haryana,5696200,0
Poonam Chand,AAP,0,12th Pass,58,Sirsa + Haryana,3825442,0
Raj Kumar Nagar,SP,0,Graduate,43,Sirsa + Haryana,5675000,3200000
Rajbir Palna,IND,0,Post Graduate,28,Sirsa + Haryana,356000,37362
Ranvir Khobra,IND,0,Graduate,26,Sirsa + Haryana,7896000,1450000
Sanjiv Bhojraj,VANCHITSAMAJ INSAAF PARTY, 1 ,10th Pass,26,Sirsa + Haryana,106000,0
Surender Kumar,IND,0,12th Pass,36,Sirsa + Haryana,131500,0
Dushyant Chautala   Winner ,INLD,0,Graduate,26,Hisar + Haryana,361326990,68744460
Arun Kumar,IND,0,12th Pass,31,Hisar + Haryana,13095700,320000
Atam Parkash,IND,0,Post Graduate,58,Hisar + Haryana,13665554,0
Baljeet,IND,0,Graduate,35,Hisar + Haryana,410700,0
Balwan Singh,IND,0,12th Pass,49,Hisar + Haryana,3560500,300000
Dr. Rajesh Mahendia,IND,0,Doctorate,39,Hisar + Haryana,3298180,350000
Dr. Yudhbir Singh Khyalia,AAP,0,Doctorate,59,Hisar + Haryana,23346340,7678981
Hansraj,IND,0,12th Pass,42,Hisar + Haryana,60000,0
Kartar Singh,IND,0,Graduate,62,Hisar + Haryana,36950500,0
Kuldeep Bishnoi,HJC(BL), 1 ,Graduate,45,Hisar + Haryana,786595116,104464405
Kuldeep S/o Ishwar Singh,IND,0,Graduate,33,Hisar + Haryana,1522160,0
Kuldeep S/o Karan Singh,IND,0,8th Pass,37,Hisar + Haryana,225700,0
Kuldeep S/o Madan Lal,IND,0,5th Pass,48,Hisar + Haryana,1012562,48000
Kuldeep S/o Narain Singh,IND,0,5th Pass,30,Hisar + Haryana,55000,0
Kuldeep S/o Pardumn,IND,0,Post Graduate,30,Hisar + Haryana,260000,102000
Kuldeep S/o Sajjan,IND,0,12th Pass,38,Hisar + Haryana,6548165,137000
Kuldeep Singh S/o Shishpal,Bahujan Mukti Party,0,Post Graduate,25,Hisar + Haryana,25500,0
Mamta Rani,"Rashtrawadi Parivartan Party (L.B,)",0,8th Pass,46,Hisar + Haryana,3922079,138000
Mange Ram,BSP,0,12th Pass,45,Hisar + Haryana,14755486,0
Narender,IND, 1 ,10th Pass,43,Hisar + Haryana,30260500,700000
Naresh Batra,IND,0,10th Pass,43,Hisar + Haryana,38729000,0
Narinder Kumar,IND,0,Others,32,Hisar + Haryana,8931000,600000
Om Parkash,Bharatiya Sant Mat Party,0,10th Pass,37,Hisar + Haryana,2024000,0
Phul Singh,CPI(M),0,Graduate,56,Hisar + Haryana,14551828,1022496
Raj Kumar,IND,0,10th Pass,31,Hisar + Haryana,66000,0
Raj Singh,IND,0,Others,39,Hisar + Haryana,708500,0
Rakesh Kumar (rinku Bhai),IND,0,12th Pass,27,Hisar + Haryana,451122,28102
Ramphal,IND,0,12th Pass,34,Hisar + Haryana,26200,0
Sampat Singh,INC,0,Post Graduate,64,Hisar + Haryana,62661560,14371778
Satbir,IND,0,5th Pass,53,Hisar + Haryana,4959708,0
Shiv Kumar,IND,0,10th Pass,46,Hisar + Haryana,305500,0
Shravan Kumar Asija,IND,0,12th Pass,55,Hisar + Haryana,2380000,0
Sita Ram,IND,0,Graduate,34,Hisar + Haryana,1200500,400000
Sunder,IND,0,Literate,44,Hisar + Haryana,10170500,300000
Sushil Kaushik,IND,0,Post Graduate,39,Hisar + Haryana,51500,0
Sushil Nidhi,IND,0,12th Pass,41,Hisar + Haryana,2306220,800000
Umed Singh,IND,0,5th Pass,51,Hisar + Haryana,25250500,300000
Vijay Kumar Sharma,IND,0,Post Graduate,43,Hisar + Haryana,2730250,0
Vikas,IND, 3 ,Graduate,58,Hisar + Haryana,473900,0
Vishnu Kumar,IND,0,Graduate Professional,29,Hisar + Haryana,31000,0
Yudhvir,IND,0,10th Pass,45,Hisar + Haryana,675000,0
Ashwini Kumar   Winner ,BJP, 6 ,Graduate,57,Karnal + Haryana,698638135,153937858
Arvind Kumar Sharma,INC,0,Post Graduate,51,Karnal + Haryana,35428444,15584114
Arvind Tiwari,IND,0,Doctorate,45,Karnal + Haryana,160000,0
Ashish,AIFB,0,Graduate,30,Karnal + Haryana,2077000,1100000
Davinder Singh,Rashtriya Karmyog Party,0,12th Pass,50,Karnal + Haryana,240000,0
Devender,RPI(A),0,12th Pass,29,Karnal + Haryana,625000,201000
Duli Chand,Lok Parivartan Party(DC),0,Graduate Professional,66,Karnal + Haryana,4828000,290000
Jagbir Singh Rana,IND,0,Post Graduate,55,Karnal + Haryana,54297291,2759783
Jagdish,IND,0,Illiterate,65,Karnal + Haryana,4778000,60000
Jaswinder Singh,INLD,0,10th Pass,58,Karnal + Haryana,46436884,2562000
Khatab Singh Mor,Bhartiya Shakti Chetna Party,0,12th Pass,38,Karnal + Haryana,14880000,200000
Kismat Sharma,IND,0,10th Pass,0,Karnal + Haryana,1350000,540000
Mahinder Pal,IND,0,5th Pass,36,Karnal + Haryana,8401000,8000000
Mahmood Hassan,IND,0,8th Pass,54,Karnal + Haryana,1622345,640000
Mam Chand,CPI,0,Illiterate,70,Karnal + Haryana,37120000,2100000
Maratha Virender Verma,BSP,0,Graduate Professional,59,Karnal + Haryana,96600000,0
Pale Ram Kashyap,Rashtriya Janshakti Party(Eklavya),0,10th Pass,47,Karnal + Haryana,731148,0
Paramjit Singh,AAP,0,Graduate,36,Karnal + Haryana,2863613,1382819
Puran Singh Panwar,Rashtravadi Janata Party,0,Graduate Professional,67,Karnal + Haryana,3621304,296000
Rajesh Kumar,IND,0,Graduate,34,Karnal + Haryana,18210000,225000
Ramphal Sharma,IND,0,10th Pass,57,Karnal + Haryana,4537000,0
Savitri,IND,0,Illiterate,42,Karnal + Haryana,3700000,200000
Shashi Saini,IND,0,Post Graduate,52,Karnal + Haryana,73585000,0
Ramesh Kaushik   Winner ,BJP,0,Graduate Professional,54,Sonipat + Haryana,142840716,0
Anil Kumar,Rashtriya Bahujan Hitay Party,0,10th Pass,27,Sonipat + Haryana,10875000,0
Anup Sing Dahiya,Rashtriya Jatigat Aarakshan Virodhi Party,0,10th Pass,65,Sonipat + Haryana,13153500,152500
Ashok Kumar Vashishth,RPI(A),0,10th Pass,37,Sonipat + Haryana,1501000,0
Bhupeshwar Dayal,IND,0,Graduate Professional,37,Sonipat + Haryana,3058174,0
Bijender Kumar,IND,0,10th Pass,36,Sonipat + Haryana,1650000,0
Dalbir Singh Chahal,Rashtravadi Janata Party,0,5th Pass,28,Sonipat + Haryana,16475000,90000
Gulab Singh,POORVANCHAL RASHTRIYA CONGRESS,0,Graduate,42,Sonipat + Haryana,53952000,0
Hari Parkash,SUCI(C),0,10th Pass,60,Sonipat + Haryana,5588154,0
Jagbir,IND,0,8th Pass,29,Sonipat + Haryana,415316,0
Jagbir Singh Malik,INC,0,Graduate Professional,64,Sonipat + Haryana,69917201,2154569
Jai Singh,AAP,0,Post Graduate,62,Sonipat + Haryana,246912638,12140161
Jaswant,IND,0,10th Pass,51,Sonipat + Haryana,612000,108000
Manoj Kumar,IND,0,Graduate Professional,0,Sonipat + Haryana,5915698,685000
Padam Singh,IND,0,12th Pass,64,Sonipat + Haryana,11672304,0
Padam Singh,INLD,0,Graduate Professional,51,Sonipat + Haryana,30051128,466311
Ramesh,IND,0,Graduate Professional,53,Sonipat + Haryana,42376491,425241
Sanjay,IND,0,10th Pass,40,Sonipat + Haryana,15800000,0
Sant Dharamvir Chotiwala,IND,0,Graduate Professional,42,Sonipat + Haryana,30110000,50000
Satya Narayan,IND,0,10th Pass,47,Sonipat + Haryana,14173000,0
Sitender Singh,IND,0,Post Graduate,36,Sonipat + Haryana,50000,0
Sukhbir Singh,IND,0,Post Graduate,58,Sonipat + Haryana,35860077,2625000
Suman Singh,BSP,0,10th Pass,65,Sonipat + Haryana,21283460,450000
Deepender Singh   Winner ,INC,0,Post Graduate,36,Rohtak + Haryana,358749354,39310300
Anil,Rashtriya Bahujan Hitay Party,0,10th Pass,30,Rohtak + Haryana,1520000,0
Jai Karan,SUCI(C),0,Post Graduate,68,Rohtak + Haryana,15703701,0
Jai Singh,IND,0,10th Pass,59,Rohtak + Haryana,18187000,200000
Karan Singh,IND,0,10th Pass,60,Rohtak + Haryana,12226000,162000
Manoj Kumar,BSP,0,12th Pass,41,Rohtak + Haryana,13590000,0
Naveen Jaihind,AAP, 1 ,Doctorate,32,Rohtak + Haryana,340057,0
Om Prakash Dhankhad,BJP, 1 ,Post Graduate,52,Rohtak + Haryana,10587916,0
Ravinder Kumar,Indian Bahujan Sandesh Party (Kanshiram),0,12th Pass,37,Rohtak + Haryana,1245000,0
Sajjan Singh,IND,0,Illiterate,66,Rohtak + Haryana,2761000,250000
Satpal,IND,0,10th Pass,44,Rohtak + Haryana,3998000,0
Shamsher Singh Kharkara,INLD,0,Post Graduate,56,Rohtak + Haryana,242943888,0
Sunil Kumar,AITC,0,Graduate,46,Rohtak + Haryana,339277,0
Vishnu Dutt,IND,0,10th Pass,39,Rohtak + Haryana,1166047,80000
Dharambir   Winner ,BJP,0,Graduate,59,Bhiwani Mahendragarh + Haryana,50057200,4530000
Bahadur Singh,INLD,0,5th Pass,57,Bhiwani Mahendragarh + Haryana,182580199,8699200
Chitter Singh Bali,IND,0,10th Pass,40,Bhiwani Mahendragarh + Haryana,2196500,650000
Dharambir S/o Banwari,IND,0,Illiterate,54,Bhiwani Mahendragarh + Haryana,2715000,0
Dharambir Singh,IND,0,Post Graduate,44,Bhiwani Mahendragarh + Haryana,1424342,0
Dharm Bir S/o Hari Singh,IND,0,10th Pass,53,Bhiwani Mahendragarh + Haryana,51000,48000
Lal Chand,Republican Backward Congress,0,Graduate,54,Bhiwani Mahendragarh + Haryana,11484000,0
Lalit Kumar,AAP,0,Graduate Professional,39,Bhiwani Mahendragarh + Haryana,8922356,4625841
Mahavir Singh,IND,0,12th Pass,56,Bhiwani Mahendragarh + Haryana,130100,0
Master Sher Singh,CPI(M),0,Graduate Professional,68,Bhiwani Mahendragarh + Haryana,12962284,500926
Narender Pichopa-khurd,IND,0,12th Pass,30,Bhiwani Mahendragarh + Haryana,300000,0
Naresh Kumar,SP,0,Not Given,29,Bhiwani Mahendragarh + Haryana,2992100,0
Ombir,Lok Parivartan Party(DC),0,10th Pass,44,Bhiwani Mahendragarh + Haryana,1040000,0
Pardeep Singh Tanwar,IND,0,Graduate,52,Bhiwani Mahendragarh + Haryana,17720045,225000
Puran Mal,IND,0,10th Pass,78,Bhiwani Mahendragarh + Haryana,4158000,290000
Rajiv,Bahujan Mukti Party,0,12th Pass,34,Bhiwani Mahendragarh + Haryana,161000,0
Rakesh Kumar,IND,0,Graduate Professional,45,Bhiwani Mahendragarh + Haryana,8693411,1050000
Samser,National Loktantrik Party,0,Literate,43,Bhiwani Mahendragarh + Haryana,161000,0
Satpal S/o Lokram,IND,0,12th Pass,37,Bhiwani Mahendragarh + Haryana,1754500,1945000
Satpal S/o Sube,IND,0,12th Pass,34,Bhiwani Mahendragarh + Haryana,2766000,1700000
Sher Singh,IND,0,10th Pass,61,Bhiwani Mahendragarh + Haryana,1200000,500000
Shruti Choudhry,INC,0,Graduate Professional,38,Bhiwani Mahendragarh + Haryana,1083115000,106873000
Sudhir Chandwas,IND,0,Graduate Professional,27,Bhiwani Mahendragarh + Haryana,460000,0
Sukhbir Singh,IND,0,10th Pass,47,Bhiwani Mahendragarh + Haryana,234171,0
Ved Pal,BSP, 6 ,8th Pass,44,Bhiwani Mahendragarh + Haryana,70084365,4037541
Vedparkash Bhartiya,IND,0,10th Pass,36,Bhiwani Mahendragarh + Haryana,3378000,160000
Inderjit Singh   Winner ,BJP,0,Graduate Professional,64,Gurgaon + Haryana,250698763,0
Abdul Latif,IND,0,5th Pass,0,Gurgaon + Haryana,50000,0
Ahshan Ali,IND,0,Graduate,43,Gurgaon + Haryana,2090000,0
Akbar Kasmi,Rashtriya Ulama Council,0,Others,43,Gurgaon + Haryana,1592000,0
Ashok Bhardwaj,National Janhit Congress (AB),0,Graduate Professional,51,Gurgaon + Haryana,239374641,3790167
Dharampal,BSP,0,12th Pass,42,Gurgaon + Haryana,16990111,0
Dharampal Yadav,INC,0,Graduate,71,Gurgaon + Haryana,76792493,0
Fauji Jai Kawar Tyagi Dixit,IND,0,8th Pass,59,Gurgaon + Haryana,42915552,0
Hemant Kumar Saini,Bahujan Mukti Party,0,10th Pass,41,Gurgaon + Haryana,15206538,1008079
Karan Singh,IND,0,Graduate,39,Gurgaon + Haryana,58279661,2735214
Kusheshwar Bhagat,IND,0,8th Pass,43,Gurgaon + Haryana,181000,0
Mahender Jat,IND,0,Graduate Professional,41,Gurgaon + Haryana,10206000,400000
Manoj Yadav,IND,0,12th Pass,33,Gurgaon + Haryana,3298000,1450000
Mul Chand,IND,0,10th Pass,56,Gurgaon + Haryana,33392000,750000
Ombir Sharma,IND,0,10th Pass,37,Gurgaon + Haryana,5496500,0
Rajeev Yadav,IND,0,Post Graduate,38,Gurgaon + Haryana,3963909,0
Rajesh,IND,0,10th Pass,43,Gurgaon + Haryana,36429409,880000
Surinder Kumar Khullar,IND,0,Graduate,61,Gurgaon + Haryana,15164593,3641000
Umed Singh,RASHTRIYA MORCHA PARTY,0,Others,27,Gurgaon + Haryana,30500,0
Usha Rani Verma,IND,0,Post Graduate,35,Gurgaon + Haryana,5821000,917021
Yogendra Singh Yadav,AAP,0,Post Graduate,50,Gurgaon + Haryana,29709151,1387505
Zakir Hussain,INLD,0,Graduate Professional,52,Gurgaon + Haryana,81039887,789903
Krishan Pal   Winner ,BJP,0,Graduate Professional,57,Faridabad + Haryana,296440144,19707475
Aherwan Dharmender Rawat,IND,0,12th Pass,32,Faridabad + Haryana,6109500,335000
Avtar Singh Bhadana,INC, 1 ,8th Pass,58,Faridabad + Haryana,112529244,0
Chaudhary Daya Chand,Bhartiya Shakti Chetna Party,0,Graduate,62,Faridabad + Haryana,10745000,0
Deepak Gaur,Aarakshan Virodhi Party,0,12th Pass,31,Faridabad + Haryana,1183000,325000
Dr. Kshetra Pal Singh,IND,0,Graduate Professional,55,Faridabad + Haryana,3280000,0
Hamid Khan,Hindustan Kranti Dal,0,Graduate,62,Faridabad + Haryana,5219608,49608
Kamal Chand Arya,Bahujan Mukti Party,0,Graduate Professional,66,Faridabad + Haryana,36090683,0
Kheme Thakur,SP, 1 ,Graduate,34,Faridabad + Haryana,1267000,0
Khush Dil Sehgal (kapoor),Akhil Bharatiya Hind Kranti Party,0,Post Graduate,0,Faridabad + Haryana,3903000,45000
Kusum Kumari,All India Peoples Front (Radical),0,Post Graduate,28,Faridabad + Haryana,75167,0
Lalit Mittal,IND,0,Post Graduate,28,Faridabad + Haryana,4295126,0
Laxman,IND,0,Not Given,37,Faridabad + Haryana,127600,0
Mandheer Singh Maan,IND,0,10th Pass,40,Faridabad + Haryana,40072745,0
Mohd. Mukim,National Loktantrik Party,0,10th Pass,25,Faridabad + Haryana,3999000,80000
Mukesh Kumar Singh,IND,0,12th Pass,38,Faridabad + Haryana,1928506,0
Nanak Chand,IND,0,10th Pass,47,Faridabad + Haryana,512000,0
Nirmala,JD(U),0,Illiterate,45,Faridabad + Haryana,2914700,0
Purshotam,AAP,0,10th Pass,32,Faridabad + Haryana,27376208,1193221
R K Anand,INLD,0,Graduate Professional,71,Faridabad + Haryana,149352852,15495731
Rajender,IND,0,10th Pass,42,Faridabad + Haryana,940500,0
Rajender,BSP,0,Graduate,51,Faridabad + Haryana,17146020,250000
Ravinder,ABHM,0,12th Pass,33,Faridabad + Haryana,327600,0
Sanjay Maurya,IND,0,8th Pass,40,Faridabad + Haryana,143541,0
Shushila,IND,0,10th Pass,37,Faridabad + Haryana,40072745,0
Sukhveer,Rashtriya Bahujan Congress Party,0,5th Pass,40,Faridabad + Haryana,1303736,0
Vijay Raj,IND,0,Post Graduate,30,Faridabad + Haryana,2035329,0
Tariq Hameed Karra   Winner ,JKPDP,0,Graduate Professional,58,Srinagar + Jammu & Kashmir,984556436,1500000
Abdul Rashid Tantray,IND,0,10th Pass,43,Srinagar + Jammu & Kashmir,410000,0
Aga Syed Mohsin,IND,0,Others,54,Srinagar + Jammu & Kashmir,6550000,0
Bashir Mohammad Reshi,IND,0,12th Pass,50,Srinagar + Jammu & Kashmir,15000000,0
Chetan Sharma,IND,0,Post Graduate,40,Srinagar + Jammu & Kashmir,12798000,300000
Dr Raja Muzaffar Bhat,AAP, 1 ,Graduate,37,Srinagar + Jammu & Kashmir,2110000,0
Farooq Abdullah,JKNC,0,Graduate Professional,77,Srinagar + Jammu & Kashmir,131005305,0
Fayaz Ahmad Bhat,BJP,0,Graduate,42,Srinagar + Jammu & Kashmir,152000,0
Mirza Sajad Hussain Beigh,IND,0,8th Pass,34,Srinagar + Jammu & Kashmir,60000,0
Mohammad Maqbool Malik,JKNPP,0,10th Pass,43,Srinagar + Jammu & Kashmir,20000,600000
Mohammad Shafi Guroo,IND,0,8th Pass,51,Srinagar + Jammu & Kashmir,30550000,500000
Mushtaq Shamim,Akhil Bharatiya Muslim League (Secular),0,Graduate,45,Srinagar + Jammu & Kashmir,5605000,250000
Rabia Altaf,IND,0,Post Graduate,46,Srinagar + Jammu & Kashmir,11498600,2625000
Riyaz Ahmed Wani,IND,0,Graduate,32,Srinagar + Jammu & Kashmir,30000,0
Sher Singh Ghubaya   Winner ,SAD,0,10th Pass,51,Firozpur + Punjab,96121057,5133876
Baljinder Singh,Bharatiya Gaon Taj Dal,0,Graduate,38,Firozpur + Punjab,1118000,0
Chanan Singh Wattu,IND,0,Graduate,62,Firozpur + Punjab,11339000,0
Dhian Singh Mand,SAD(A)(Simranjit Singh Mann),0,8th Pass,48,Firozpur + Punjab,922000,300000
Gurjant Singh,IND,0,Literate,58,Firozpur + Punjab,618766,0
Manoj Kumar Monga,IND,0,Not Given,41,Firozpur + Punjab,377500,0
Panjab Singh Katwal,IND,0,12th Pass,33,Firozpur + Punjab,17282000,1800000
Paramjeet Singh Desal,IND,0,8th Pass,54,Firozpur + Punjab,950000,0
Raj Gill,IND,0,8th Pass,42,Firozpur + Punjab,590000,0
Rajinder Bhatheja,IND,0,8th Pass,38,Firozpur + Punjab,813725,0
Ram Kumar Parjapat,BSP,0,Graduate,43,Firozpur + Punjab,14955000,2518500
Sampuran Singh,IND,0,12th Pass,41,Firozpur + Punjab,1287246,0
Satnam Paul Kamboj,AAP,0,Graduate Professional,59,Firozpur + Punjab,1300000,0
Sunil Jakhar,INC,0,Post Graduate,60,Firozpur + Punjab,253069342,0
Swaran Singh,IND,0,Graduate,45,Firozpur + Punjab,11175000,1320000
Harsimrat Kaur Badal   Winner ,SAD,0,10th Pass,47,Bathinda + Punjab,1081664910,412634299
Ashish,IND,0,10th Pass,25,Bathinda + Punjab,30267,0
Bhagwant Singh Samaon,CPI(ML)L, 3 ,8th Pass,36,Bathinda + Punjab,277000,15000
Bhupesh Kumar,IND,0,Graduate Professional,36,Bathinda + Punjab,600000,0
Dyal Chand,IND,0,Literate,52,Bathinda + Punjab,58600,0
Geeta Rani,Akhil Bharatiya Shivsena Rashtrawadi,0,5th Pass,50,Bathinda + Punjab,0,0
Gurcharan Singh,IND,0,10th Pass,42,Bathinda + Punjab,140000,0
Gurdeep Singh,Indian Krantikari Lehar,0,Illiterate,44,Bathinda + Punjab,570000,0
Gurmeet Singh Ranghreta,Punjab Labour Party, 1 ,12th Pass,44,Bathinda + Punjab,3574000,100000
Jagdeep Singh,IND,0,Post Graduate,35,Bathinda + Punjab,2710473,1084798
Jagdeep Singh Gehri,IND,0,10th Pass,39,Bathinda + Punjab,160000,0
Jagdish Rai Sharma,Nav Bharat Democratic Party, 1 ,Post Graduate,57,Bathinda + Punjab,9563000,362000
Jaspal Singh,IND,0,10th Pass,36,Bathinda + Punjab,2900000,0
Jasraj Singh Longia,AAP,0,Graduate,40,Bathinda + Punjab,3121648,0
Kartar Singh,IND,0,8th Pass,60,Bathinda + Punjab,4985000,0
Kuldeep Singh,BSP,0,10th Pass,32,Bathinda + Punjab,8095000,0
Makhan Lal,Bahujan Samaj Party (Ambedkar),0,8th Pass,43,Bathinda + Punjab,91000,0
Manpreet Singh Badal S/o Gurdas Singh,INC,0,Graduate Professional,52,Bathinda + Punjab,421140137,42757722
Manpreet Singh Badal S/o Gurdev Singh,IND,0,10th Pass,33,Bathinda + Punjab,740000,0
Navneet,SHS,0,12th Pass,42,Bathinda + Punjab,5760000,560000
Rajinder Singh,SAD(A)(Simranjit Singh Mann),0,10th Pass,0,Bathinda + Punjab,2600000,0
Sanjeev Kumar Thapar,IND,0,10th Pass,34,Bathinda + Punjab,2670000,200000
Satish Arora,IND,0,12th Pass,51,Bathinda + Punjab,13615000,0
Shaminder Singh,JKNPP,0,12th Pass,34,Bathinda + Punjab,3335000,200000
Sukhwinder Singh,Bahujan Mukti Party,0,12th Pass,33,Bathinda + Punjab,241500,0
Suresh Kumar Goyal,Janral Samaj Party,0,Others,70,Bathinda + Punjab,1506952,123000
Sushil Kumar Jindal,IND,0,10th Pass,31,Bathinda + Punjab,100000,0
Swaran Singh,IND,0,Graduate,45,Bathinda + Punjab,11175000,1320000
Vijay Kumar,IND, 2 ,10th Pass,44,Bathinda + Punjab,660000,0
Bhagwant Mann   Winner ,AAP,0,12th Pass,41,Sangrur + Punjab,43057512,16281200
Bhagwant Singh,IND,0,12th Pass,31,Sangrur + Punjab,1051000,0
Bijender,IND,0,10th Pass,33,Sangrur + Punjab,790500,0
Dharam Singh,IND,0,8th Pass,50,Sangrur + Punjab,9278598,50000
Gurdeep Singh,Democratic Bharatiya Samaj Party,0,10th Pass,39,Sangrur + Punjab,812000,0
Gurpreet Singh,CPI(ML)L,0,5th Pass,33,Sangrur + Punjab,15350,0
Harinder Kumar,IND,0,8th Pass,52,Sangrur + Punjab,9508574,0
Jaswant Singh,Bahujan Mukti Party,0,8th Pass,50,Sangrur + Punjab,1218000,0
Jit Singh,CPI(ML) Red Star,0,5th Pass,54,Sangrur + Punjab,291000,0
Joginder Singh Aulakh,CPI(M),0,Post Graduate,63,Sangrur + Punjab,42690574,458196
Joti Devaji Ansuia,IND,0,12th Pass,28,Sangrur + Punjab,21000,0
Karam Singh,IND,0,8th Pass,42,Sangrur + Punjab,210000,0
